website,cdns,cdn_types,uses_third_party,critical_dependency,redundant,mult_third,step_id
tagdeliver.com,microsoft|google,"{""microsoft"": ""private"", ""google"": ""third""}",True,False,True,False,"step 3, step 6, "
tagembed.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tagged-live.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
taglive.xyz,microsoft|amazon|akamai,"{""microsoft"": ""private"", ""amazon"": ""third"", ""akamai"": ""third""}",True,False,True,True,"step 3, step 5 (SOA), step 6, "
takcdn.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
taktube.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tal.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
talech.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
talk.to,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
talkie-ai.com,alibaba|akamai,"{""alibaba"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 6, step 6, "
talkie-live.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
talkshop.live,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tallos.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tallysolutions.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tangled.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tanmchat.com,cloudflare|twitter,"{""cloudflare"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
tanqeeb.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
taobaocdn.com,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
tapad.com,amazon|google,"{""amazon"": ""private"", ""google"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
tapclap.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tapecontent.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tapfiliate.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
task-tools.com,digicert,"{""digicert"": ""private""}",False,False,False,False,"step 5 (SOA), "
taskus.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
tatatelebusiness.com,amazon|tata,"{""amazon"": ""third"", ""tata"": ""private""}",True,False,True,False,"step 5 (SOA), step 6, "
tavo.cc,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
taw9eel.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tbcache.com,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
tbcdn.cn,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
tbibank.support,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tc-v.com,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
tcdnlive.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tcllauncher.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tcnj.edu,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
tctmd.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
tcu.gov.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tdnetdiscover.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tdnslive1.cn,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tdnsliveovs2.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tdnsv5.com,tencent,"{""tencent"": ""private""}",False,False,False,False,"step 2, "
teachingbooks.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
teachingstrategies.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
teamauctions.com,sucuri,"{""sucuri"": ""private""}",False,False,False,False,"step 7, "
teamo.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
teams-dc-msedge.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
teams-msedge.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
teamsideline.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
teamsnap.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tecartabible.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
techadvisor.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
techcrunch.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
techcyte.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
technews.tw,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tecnoandroid.it,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tecnocampus.cat,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tecnoclasta.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tecnospeed.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tedk12.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
teenpattigold.co.in,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
teido.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
telavox.se,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
teleamazonas.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
teleflora.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
telegra.ph,telegram|google,"{""telegram"": ""private"", ""google"": ""third""}",True,False,True,False,"step 2, step 5 (SOA), "
telegram.me,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
teleopticloud.com,apple|microsoft,"{""apple"": ""private"", ""microsoft"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
telerik.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
telnyx.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
telta.in,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
templafy.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
template.net,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
temporal.io,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
temu.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
tencent-cloud.net,tencent,"{""tencent"": ""private""}",False,False,False,False,"step 2, "
tencent.com.cn,tencent,"{""tencent"": ""private""}",False,False,False,False,"step 6, "
tencentcos.cn,tencent,"{""tencent"": ""private""}",False,False,False,False,"step 2, "
tencentcs.com,tencent,"{""tencent"": ""private""}",False,False,False,False,"step 6, "
tencentmusic.com,tencent,"{""tencent"": ""private""}",False,False,False,False,"step 6, "
tenfold.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tenislive.net,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tennislive.co.uk,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tennislive.net,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tennislive.us,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tennistemple.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
teo-bg.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tepco.co.jp,akamai,"{""akamai"": ""private""}",False,False,False,False,"step 6, "
termedia.pl,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
termwiki.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
terrific.live,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tesoreria.cl,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tesseractcloud.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
testbook.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
testequipmentdepot.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
testfreedom.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
testrail.io,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tetratech.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
texastribune.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
textexpander.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
textnow.me,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tfbnw.net,meta,"{""meta"": ""private""}",False,False,False,False,"step 3, "
tfcconnection.org,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
tgads.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tgamesandroid.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tgchannels.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tgnn.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
theamazonbasin.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
thecanadianencyclopedia.ca,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thecelebritydresses.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thefacebook.com,meta,"{""meta"": ""private""}",False,False,False,False,"step 3, "
thefossilforum.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
thegamesdb.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
theguestbook.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thehighline.org,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
thehill.com,fastly,"{""fastly"": ""private""}",False,False,False,False,"step 7, "
thehlive.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
theinertia.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
theirstack.com,cloudflare|nextjs,"{""cloudflare"": ""private"", ""nextjs"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
thejns.org,cloudflare|amazon,"{""cloudflare"": ""private"", ""amazon"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
thelivechatsoftware.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
theliven.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
thelivesex.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
thelocal.de,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
thelocal.se,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
themerex.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
themovemarket.com,amazon|twitter,"{""amazon"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
thenewsbox.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
thensnmart.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
theplanet.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
thepointsguy.com,amazon|fastly,"{""amazon"": ""private"", ""fastly"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
thepublive.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""private""}",False,False,True,False,"step 3, step 5 (SOA), "
therwp.com,wordpress,"{""wordpress"": ""private""}",False,False,False,False,"step 6, "
thescore.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
theshoppad.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thesims3.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
theskylive.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
thesports01.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
thespun.com,amazon|fastly,"{""amazon"": ""private"", ""fastly"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
thexh.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 3, step 5 (SOA), "
thiecommerce.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thinkprogress.org,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thiscityknows.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thisdaylive.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
thomasnet-navigator.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
thomsonreuters.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thoz.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
thr3ads.com,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
threads.com,meta,"{""meta"": ""private""}",False,False,False,False,"step 5 (SOA), "
threads.im,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
threads.net,meta,"{""meta"": ""private""}",False,False,False,False,"step 5 (SOA), "
threatspike.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thumbzilla.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
thunderforest.com,cloudflare|twitter,"{""cloudflare"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
ti.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tiangolo.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tiar.app,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
ticketscloud.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
ticombo.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tigertext.me,amazon|telegram,"{""amazon"": ""private"", ""telegram"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
tikcdn.io,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tiktok-max.com,tiktok|cloudflare,"{""tiktok"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tiktok-minis.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktok-minis.us,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktok-pornhub.com,tiktok|cloudflare,"{""tiktok"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tiktok-row.net,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktok-row.org,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktok.com,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokapis.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokcdn-eu.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokcdn-row.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokcdn-us.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokcdn.com,bytedance|tiktok,"{""bytedance"": ""private"", ""tiktok"": ""private""}",False,False,True,False,"step 2, step 3, "
tiktokeu-cdn.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokglobalshop.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokglobalshopv.com,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 7, "
tiktokglobalshopv.us,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokhashtags.com,tiktok|cloudflare,"{""tiktok"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tiktokio.com,tiktok|cloudflare,"{""tiktok"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tiktoklb.eu,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktoklb.us,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktoklinksafety.com,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktoklinksafety.eu,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktoklinksafety.us,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokminis.us,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokmod.pro,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokpangle-cdn-us.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokpangle.us,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokrow-cdn.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokshop.com,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokshopglobalselling.com,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokshops.eu,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokshops.us,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokstaticb.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokv-eu.com,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokv.com,bytedance|tiktok|akamai,"{""bytedance"": ""private"", ""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 2, step 3, step 6, "
tiktokv.eu,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokv.us,tiktok,"{""tiktok"": ""private""}",False,False,False,False,"step 3, "
tiktokw.eu,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tiktokw.us,tiktok|akamai,"{""tiktok"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tilda.cc,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
time.ly,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
timebie.com,sucuri,"{""sucuri"": ""private""}",False,False,False,False,"step 7, "
timedix.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
timelineimages.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
timeslive.co.za,microsoft|akamai,"{""microsoft"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
tingroom.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 6, "
tiny.vn,cloudflare|nextjs,"{""cloudflare"": ""private"", ""nextjs"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
tipalti.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
tireguru.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
titelive.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
tklivechat.com,microsoft|cloudflare|twitter,"{""microsoft"": ""private"", ""cloudflare"": ""third"", ""twitter"": ""third""}",True,False,True,True,"step 3, step 5 (SOA), step 6, "
tl88.net,akamai,"{""akamai"": ""private""}",False,False,False,False,"step 2, "
tlgfast.com,cloudflare|twitter,"{""cloudflare"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
tliveapp.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tlivecdn.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tlivedns.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tlivemcdn.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tliveplay.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tlivepush.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tlivesdk.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tlivesdkconfig.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tlivesource.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tliveupload.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tm-azurefd.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tmmp.io,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tmvsrv.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tn.gov,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tnaflix.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 6, "
tncid.app,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
tnet.ge,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tnjchem.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tntcode.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
toasttab.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
todamateria.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
todoandroid.es,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
todoist.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
toffeelive.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
tokbox.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
tolstoycomments.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tolvnow.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
toolara.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
toot.community,cloudflare|twitter,"{""cloudflare"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
tooti.to,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
top4top.io,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
topcor.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
topdealad.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
topdoglive.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""private""}",False,False,True,False,"step 3, step 5 (SOA), "
topeleven.com,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
topoquest.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
topqualitylink.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
topsetting.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
toptracer.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
topuplive.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
topwar.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
topwargame.com,akamai,"{""akamai"": ""private""}",False,False,False,False,"step 6, "
toriamosdiscography.info,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
tormach.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
torob.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
toshiba-solutions.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
toshiba.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
tospitimou.gr,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
totalcsr.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
totalpass.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
totok.ai,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
touchsource.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
touringplans.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
towardsdatascience.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
townnews.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
toyota.eu,imperva,"{""imperva"": ""private""}",False,False,False,False,"step 6, "
